DeployID,Ptt,DepthSensor,Source,Instr,Date,Hours,LonMethod,Type,LocationQuality,Latitude,Longitude,PerCentMLTime,MLTave,MLTmin,MLTmax,MLDExtreme,SSTAve,SSTmin,SSTmax,TempMin,DepthMin,DepthMax
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 25-Jun-2023,24,,interval,,,,100.000000,19.400000,19.200001,19.900000,79.250000,,,,19.20,19.00,78.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 26-Jun-2023,24,,interval,,,,100.000000,19.600000,19.500000,19.799999,58.250000,,,,19.50,34.50,58.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 27-Jun-2023,24,,interval,,,,100.000000,19.400000,19.100000,19.500000,55.250000,,,,19.10,37.50,55.00
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 28-Jun-2023,24,,interval,,,,100.000000,19.100000,18.900000,19.299999,54.250000,,,,18.90,37.50,54.00
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 29-Jun-2023,24,,interval,,,,100.000000,18.800000,18.700001,19.000000,54.250000,,,,18.70,34.50,54.00
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 30-Jun-2023,24,,interval,,,,100.000000,18.800000,18.700001,18.900000,82.250000,18.70,18.65,18.75,18.70,1.00,82.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 01-Jul-2023,24,,interval,,,,100.000000,18.700000,18.600000,18.700001,58.250000,,,,18.60,17.00,58.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 02-Jul-2023,24,,interval,,,,100.000000,18.700000,18.600000,18.900000,53.250000,,,,18.60,18.00,53.00
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 03-Jul-2023,24,,interval,,,,100.000000,18.800000,18.799999,18.900000,46.250000,,,,18.80,10.00,46.00
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 04-Jul-2023,24,,interval,,,,100.000000,18.700000,18.700001,18.799999,55.250000,,,,18.70,32.50,55.00
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 05-Jul-2023,24,,interval,,,,100.000000,18.700000,18.600000,18.700001,58.250000,,,,18.60,30.50,58.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 06-Jul-2023,24,,interval,,,,100.000000,18.700000,18.600000,18.700001,71.250000,,,,18.60,23.50,70.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 07-Jul-2023,24,,interval,,,,100.000000,18.600000,18.600000,18.700001,71.250000,,,,18.60,28.50,70.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 08-Jul-2023,24,,interval,,,,100.000000,18.600000,18.500000,18.600000,68.250000,,,,18.50,36.50,68.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 09-Jul-2023,24,,interval,,,,100.000000,18.500000,18.299999,18.600000,75.250000,,,,18.30,32.50,76.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 10-Jul-2023,24,,interval,,,,100.000000,18.500000,18.400000,18.600000,63.250000,,,,18.40,36.50,62.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 11-Jul-2023,24,,interval,,,,100.000000,18.500000,18.400000,18.600000,64.250000,,,,18.40,40.50,64.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 12-Jul-2023,24,,interval,,,,100.000000,18.400000,18.299999,18.600000,72.250000,,,,18.30,38.50,72.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 13-Jul-2023,24,,interval,,,,100.000000,18.400000,18.299999,18.500000,67.250000,,,,18.30,29.50,66.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 14-Jul-2023,24,,interval,,,,100.000000,18.400000,18.299999,18.500000,73.250000,,,,18.30,38.50,74.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 15-Jul-2023,24,,interval,,,,100.000000,18.500000,18.400000,18.600000,78.250000,,,,18.40,33.50,78.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 16-Jul-2023,24,,interval,,,,100.000000,18.400000,18.400000,18.600000,74.250000,,,,18.40,44.50,74.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 17-Jul-2023,24,,interval,,,,100.000000,18.400000,18.299999,18.500000,77.250000,,,,18.30,31.50,78.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 18-Jul-2023,24,,interval,,,,100.000000,18.400000,18.299999,18.500000,64.250000,,,,18.30,44.50,64.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 19-Jul-2023,24,,interval,,,,100.000000,18.400000,18.299999,18.500000,64.250000,,,,18.30,36.50,64.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 20-Jul-2023,24,,interval,,,,100.000000,18.300000,18.299999,18.400000,63.250000,,,,18.30,37.50,62.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 21-Jul-2023,24,,interval,,,,100.000000,18.300000,18.200001,18.400000,73.250000,18.30,18.25,18.35,18.20,0.50,72.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 22-Jul-2023,24,,interval,,,,100.000000,18.200000,18.200001,18.299999,65.250000,,,,18.20,18.50,64.50
