Index,DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,Time Offset,Count,InitLocQ,InitTime,InitLat,InitLon,Deepest,SSTTime,SSTDepth,SSTTemp,CorrectedSolarNoon,SolarLongitude,SolarLatitude,Type,Delta,MinDepth,MaxDepth,AttenShallow,AttenDeep,MinCorrectedLLDepth,TravelMetric,FoundPrevious,K,LL0,Depth0,LL1,Depth1,LL2,Depth2,LL3,Depth3,LL4,Depth4,LL5,Depth5,LL6,Depth6,LL7,Depth7,LL8,Depth8,LL9,Depth9,LL10,Depth10,LL11,Depth11,LL12,Depth12,LL13,Depth13,LL14,Depth14,LL15,Depth15,LL16,Depth16
58,"227151",227151,0.500000,Transmission,MiniPAT,24-Apr-2022,07:11:15,3,2,,,,,80,15:00:00 24-Apr-2022,22,19.0,,,,Dusk,450,48,80,,,,0,,12636,142,,136,,126,,115,,100,,85,,97,,57,,48,
59,"227151",227151,0.500000,Transmission,MiniPAT,24-Apr-2022,19:37:30,3,2,,,,,88,15:00:00 24-Apr-2022,22,19.0,,,,Dawn,450,48,80,,,,0,,31002,57,,67,,81,,97,,114,,127,,135,,140,,142,
60,"227151",227151,0.500000,Transmission,MiniPAT,25-Apr-2022,06:10:00,3,2,,,,,88,19:00:00 25-Apr-2022,22,19.0,,,,Dusk,900,48,80,,,,0,,28593,157,,149,,140,,137,,135,,123,,96,,74,,50,
61,"227151",227151,0.500000,Transmission,MiniPAT,25-Apr-2022,19:50:00,3,2,,,,,80,19:00:00 25-Apr-2022,22,19.0,,,,Dawn,750,48,80,,,,0,,63306,66,,95,,120,,134,,143,,151,,157,,158,,160,
62,"227151",227151,0.500000,Transmission,MiniPAT,26-Apr-2022,07:11:15,3,4,,,,,80,15:00:00 26-Apr-2022,24,18.6,,,,Dusk,300,80,80,,,,0,,41296,133,,130,,125,,119,,110,,101,,90,,80,,74,
63,"227151",227151,0.500000,Transmission,MiniPAT,26-Apr-2022,20:07:30,3,4,,,,,88,15:00:00 26-Apr-2022,24,18.6,,,,Dawn,300,80,80,,,,0,,58293,103,,113,,123,,130,,136,,140,,144,,146,,149,
64,"227151",227151,0.500000,Transmission,MiniPAT,27-Apr-2022,06:55:00,4,5,,,,,88,18:00:00 27-Apr-2022,24,19.2,,,,Dusk,450,80,80,,,,0,,29154,134,,131,,124,,115,,106,,96,,82,,73,,69,
65,"227151",227151,0.500000,Transmission,MiniPAT,27-Apr-2022,20:03:45,4,5,,,,,88,18:00:00 27-Apr-2022,24,19.2,,,,Dawn,300,80,80,,,,0,,27369,81,,92,,106,,116,,123,,129,,134,,136,,140,
66,"227151",227151,0.500000,Transmission,MiniPAT,28-Apr-2022,06:40:00,4,3,,,,,88,14:00:00 28-Apr-2022,28,18.7,,,,Dusk,600,80,80,,,,0,,27232,149,,143,,139,,134,,125,,110,,90,,76,,71,
67,"227151",227151,0.500000,Transmission,MiniPAT,28-Apr-2022,19:53:45,4,3,,,,,96,14:00:00 28-Apr-2022,28,18.7,,,,Dawn,300,80,80,,,,0,,35125,78,,89,,101,,112,,123,,134,,141,,147,,150,
68,"227151",227151,0.500000,Transmission,MiniPAT,29-Apr-2022,06:46:15,4,5,,,,,96,18:00:00 29-Apr-2022,20,20.1,,,,Dusk,600,48,80,,,,0,,47705,152,,146,,139,,130,,119,,101,,82,,65,,59,
69,"227151",227151,0.500000,Transmission,MiniPAT,29-Apr-2022,19:57:30,4,5,,,,,,18:00:00 29-Apr-2022,20,20.1,,,,Dawn,600,48,80,,,,0,,31396,78,,96,,113,,127,,140,,146,,151,,151,,160,
70,"227151",227151,0.500000,Transmission,MiniPAT,30-Apr-2022,06:53:45,4,4,,,,,,14:00:00 30-Apr-2022,22,18.9,,,,Dusk,600,48,48,,,,0,,60644,142,,138,,130,,118,,101,,80,,61,,52,,47,
71,"227151",227151,0.500000,Transmission,MiniPAT,30-Apr-2022,19:45:00,4,4,,,,,,14:00:00 30-Apr-2022,22,18.9,,,,Dawn,450,48,80,,,,0,,27391,57,,70,,84,,100,,115,,128,,139,,145,,148,
72,"227151",227151,0.500000,Transmission,MiniPAT,01-May-2022,06:37:30,4,6,,,,,103,13:00:00 01-May-2022,22,18.5,,,,Dusk,750,48,80,,,,0,,36928,146,,140,,136,,126,,108,,85,,62,,48,,42,
73,"227151",227151,0.500000,Transmission,MiniPAT,01-May-2022,18:48:45,4,6,,,,,88,13:00:00 01-May-2022,22,18.5,,,,Dawn,1050,48,80,,,,0,,19812,48,,51,,53,,56,,67,,102,,128,,139,,145,
74,"227151",227151,0.500000,Transmission,MiniPAT,02-May-2022,06:47:30,4,5,,,,,88,13:00:00 02-May-2022,25,16.9,,,,Dusk,600,48,80,,,,0,,22258,149,,146,,141,,134,,120,,99,,80,,70,,53,
